ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WinnerID,LoserID,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
64,Paris,BNP Paribas Masters,11/11/2010,Masters 1000,Indoor,Hard,3rd Round,3,Soderling R.,Wawrinka S.,670,752,5,22,4960,1675,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5
64,Paris,BNP Paribas Masters,11/11/2010,Masters 1000,Indoor,Hard,3rd Round,3,Davydenko N.,Berdych T.,146,68,11,6,2865,3710,4,6,7,6,6,0,,,,,2,1,Completed,1.61,2.2
64,Paris,BNP Paribas Masters,11/11/2010,Masters 1000,Indoor,Hard,3rd Round,3,Federer R.,Stepanek R.,211,684,2,41,7695,1065,6,4,6,3,,,,,,,2,0,Completed,1.04,10
64,Paris,BNP Paribas Masters,11/11/2010,Masters 1000,Indoor,Hard,3rd Round,3,Murray A.,Cilic M.,505,124,4,15,5670,2390,7,6,3,6,6,3,,,,,2,1,Completed,1.2,4.33
64,Paris,BNP Paribas Masters,11/12/2010,Masters 1000,Indoor,Hard,Quarterfinals,3,Soderling R.,Roddick A.,670,599,5,8,4960,3485,7,5,6,4,,,,,,,2,0,Completed,1.9,1.8
64,Paris,BNP Paribas Masters,11/12/2010,Masters 1000,Indoor,Hard,Quarterfinals,3,Llodra M.,Davydenko N.,426,146,34,11,1215,2865,7,5,6,1,,,,,,,2,0,Completed,2,1.72
64,Paris,BNP Paribas Masters,11/12/2010,Masters 1000,Indoor,Hard,Quarterfinals,3,Federer R.,Melzer J.,211,472,2,12,7695,2650,6,1,7,6,,,,,,,2,0,Completed,1.07,7.5
64,Paris,BNP Paribas Masters,11/12/2010,Masters 1000,Indoor,Hard,Quarterfinals,3,Monfils G.,Murray A.,490,505,14,4,2485,5670,6,2,2,6,6,3,,,,,2,1,Completed,3.25,1.33
64,Paris,BNP Paribas Masters,11/13/2010,Masters 1000,Indoor,Hard,Semifinals,3,Soderling R.,Llodra M.,670,426,5,34,4960,1215,6,7,7,5,7,6,,,,,2,1,Completed,1.5,2.62
64,Paris,BNP Paribas Masters,11/13/2010,Masters 1000,Indoor,Hard,Semifinals,3,Monfils G.,Federer R.,490,211,14,2,2485,7695,7,6,6,7,7,6,,,,,2,1,Completed,5,1.16
64,Paris,BNP Paribas Masters,11/14/2010,Masters 1000,Indoor,Hard,The Final,3,Soderling R.,Monfils G.,670,490,5,14,4960,2485,6,1,7,6,,,,,,,2,0,Completed,2.05,1.75
65,London,Masters Cup,11/21/2010,Masters Cup,Indoor,Hard,Round Robin,3,Murray A.,Soderling R.,505,670,5,4,5360,5380,6,2,6,4,,,,,,,2,0,Completed,1.61,2.25
65,London,Masters Cup,11/21/2010,Masters Cup,Indoor,Hard,Round Robin,3,Federer R.,Ferrer D.,211,212,2,7,7645,3735,6,1,6,4,,,,,,,2,0,Completed,1.1,7
65,London,Masters Cup,11/22/2010,Masters Cup,Indoor,Hard,Round Robin,3,Djokovic N.,Berdych T.,176,68,3,6,5635,3755,6,3,6,3,,,,,,,2,0,Completed,1.2,4.5
65,London,Masters Cup,11/22/2010,Masters Cup,Indoor,Hard,Round Robin,3,Nadal R.,Roddick A.,508,599,1,8,11450,3665,3,6,7,6,6,4,,,,,2,1,Completed,1.33,3.4
65,London,Masters Cup,11/23/2010,Masters Cup,Indoor,Hard,Round Robin,3,Federer R.,Murray A.,211,505,2,5,7645,5360,6,4,6,2,,,,,,,2,0,Completed,1.8,2
65,London,Masters Cup,11/23/2010,Masters Cup,Indoor,Hard,Round Robin,3,Soderling R.,Ferrer D.,670,212,4,7,5380,3735,7,5,7,5,,,,,,,2,0,Completed,1.44,2.75
65,London,Masters Cup,11/24/2010,Masters Cup,Indoor,Hard,Round Robin,3,Berdych T.,Roddick A.,68,599,6,8,3755,3665,7,5,6,3,,,,,,,2,0,Completed,3.5,1.3
65,London,Masters Cup,11/24/2010,Masters Cup,Indoor,Hard,Round Robin,3,Nadal R.,Djokovic N.,508,176,1,3,11450,5635,7,5,6,2,,,,,,,2,0,Completed,1.9,1.9
65,London,Masters Cup,11/25/2010,Masters Cup,Indoor,Hard,Round Robin,3,Federer R.,Soderling R.,211,670,2,4,7645,5380,7,6,6,3,,,,,,,2,0,Completed,1.25,4
65,London,Masters Cup,11/25/2010,Masters Cup,Indoor,Hard,Round Robin,3,Murray A.,Ferrer D.,505,212,5,7,5360,3735,6,2,6,2,,,,,,,2,0,Completed,1.16,5
65,London,Masters Cup,11/26/2010,Masters Cup,Indoor,Hard,Round Robin,3,Nadal R.,Berdych T.,508,68,1,6,11450,3755,7,6,6,1,,,,,,,2,0,Completed,1.16,5
65,London,Masters Cup,11/26/2010,Masters Cup,Indoor,Hard,Round Robin,3,Djokovic N.,Roddick A.,176,599,3,8,5635,3665,6,2,6,3,,,,,,,2,0,Completed,1.38,3
65,London,Masters Cup,11/27/2010,Masters Cup,Indoor,Hard,Semifinals,3,Nadal R.,Murray A.,508,505,1,5,11450,5360,7,6,3,6,7,6,,,,,2,1,Completed,1.5,2.62
65,London,Masters Cup,11/27/2010,Masters Cup,Indoor,Hard,Semifinals,3,Federer R.,Djokovic N.,211,176,2,3,7645,5635,6,1,6,4,,,,,,,2,0,Completed,1.38,3
65,London,Masters Cup,11/28/2010,Masters Cup,Indoor,Hard,The Final,3,Federer R.,Nadal R.,211,508,2,1,7645,11450,6,3,3,6,6,1,,,,,2,1,Completed,1.61,2.25
1,Brisbane,Brisbane International,1/2/2011,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Petzschner P.,430,554,32,57,1300,839,6,4,7,6,,,,,,,2,0,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/2/2011,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,De Bakker T.,317,148,40,43,1031,975,7,6,6,4,,,,,,,2,0,Completed,1.9,1.8
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Berrer M.,Sela D.,70,640,58,75,835,643,1,6,7,6,6,2,,,,,2,1,Completed,1.83,1.83
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Brands D.,383,91,70,104,695,541,6,2,6,2,,,,,,,2,0,Completed,1.72,2
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Mayer F.,Tomic B.,460,703,37,208,1128,239,6,2,6,2,,,,,,,2,0,Completed,1.36,3
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Simon G.,247,657,64,41,785,1005,6,2,6,3,,,,,,,2,0,Completed,3.5,1.28
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Andreev I.,179,20,48,79,940,622,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Roddick A.,Matosevic M.,599,459,8,138,3665,398,6,3,6,2,,,,,,,2,0,Completed,1.06,8
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Kamke T.,684,337,62,67,795,724,5,7,6,1,6,4,,,,,2,1,Completed,1.36,3
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Verdasco F.,57,738,53,9,877,3240,6,1,6,7,6,3,,,,,2,1,Completed,3,1.36
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Luczak P.,17,436,61,137,813,400,6,4,6,4,,,,,,,2,0,Completed,,
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Clement A.,67,128,87,78,587,627,6,4,6,3,,,,,,,2,0,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Fish M.,Mannarino A.,216,445,16,83,1991,600,6,1,6,4,,,,,,,2,0,Completed,1.22,4
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Millman J.,191,479,196,204,263,243,4,6,6,2,6,4,,,,,2,1,Completed,1.57,2.25
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Serra F.,37,644,20,69,1785,715,3,6,7,5,6,4,,,,,2,1,Completed,1.22,4
1,Brisbane,Brisbane International,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Soderling R.,Harrison R.,670,295,5,173,5580,309,6,2,6,4,,,,,,,2,0,Completed,1.06,8
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Mayer F.,Berankis R.,460,67,37,87,1128,587,6,4,4,6,6,4,,,,,2,1,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Giraldo S.,Becker B.,247,57,64,53,785,877,6,3,6,4,,,,,,,2,0,Completed,2.2,1.61
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Roddick A.,Dolgopolov O.,599,179,8,48,3665,940,6,4,6,1,,,,,,,2,0,Completed,1.22,4
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Lopez F.,17,430,61,32,813,1300,6,3,6,1,,,,,,,2,0,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Kubot L.,37,383,20,70,1785,695,6,2,6,2,,,,,,,2,0,Completed,1.28,3.5
1,Brisbane,Brisbane International,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Fish M.,684,216,62,16,795,1991,6,3,6,1,,,,,,,2,0,Completed,2.2,1.61
1,Brisbane,Brisbane International,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Ebden M.,Istomin D.,191,317,196,40,263,1031,6,4,6,4,,,,,,,2,0,Completed,3.5,1.28
1,Brisbane,Brisbane International,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Soderling R.,Berrer M.,670,70,5,58,5580,835,6,3,7,6,,,,,,,2,0,Completed,1.08,7
1,Brisbane,Brisbane International,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Anderson K.,Giraldo S.,17,247,61,64,813,785,2,6,6,3,6,4,,,,,2,1,Completed,1.53,2.37
1,Brisbane,Brisbane International,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Roddick A.,Baghdatis M.,599,37,8,20,3665,1785,6,2,6,3,,,,,,,2,0,Completed,1.4,2.75
1,Brisbane,Brisbane International,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Stepanek R.,Mayer F.,684,460,62,37,795,1128,6,3,6,3,,,,,,,2,0,Completed,1.57,2.25
1,Brisbane,Brisbane International,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Soderling R.,Ebden M.,670,191,5,196,5580,263,6,3,6,2,,,,,,,2,0,Completed,1.03,11
1,Brisbane,Brisbane International,1/8/2011,ATP250,Outdoor,Hard,Semifinals,3,Soderling R.,Stepanek R.,670,684,5,62,5580,795,6,3,7,5,,,,,,,2,0,Completed,1.28,3.5
1,Brisbane,Brisbane International,1/8/2011,ATP250,Outdoor,Hard,Semifinals,3,Roddick A.,Anderson K.,599,17,8,61,3665,813,6,2,4,6,6,2,,,,,2,1,Completed,1.12,5.5
1,Brisbane,Brisbane International,1/9/2011,ATP250,Outdoor,Hard,The Final,3,Soderling R.,Roddick A.,670,599,5,8,5580,3665,6,3,7,5,,,,,,,2,0,Completed,1.57,2.25
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Kendrick R.,Gremelmayr D.,343,270,115,121,486,469,7,6,6,4,,,,,,,2,0,Completed,1.5,2.5
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Phau B.,Bolelli S.,556,83,102,107,551,532,6,2,6,2,,,,,,,2,0,Completed,1.72,2
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Cilic M.,524,124,98,14,554,2300,4,6,7,6,6,2,,,,,2,1,Completed,3.25,1.33
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Robert S.,Haider-Maurer A.,594,284,122,119,460,476,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Daniel M.,177,141,88,96,586,564,6,2,6,2,,,,,,,2,0,Completed,1.3,3.4
2,Chennai,Chennai Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Tipsarevic J.,Schwank E.,702,637,49,74,935,655,6,3,6,4,,,,,,,2,0,Completed,1.14,5
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Kudryavtsev A.,Bhambri Y.,385,74,60,505,1006,60,6,2,6,1,,,,,,,2,0,Completed,1.4,2.75
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Roger-Vasselin E.,234,602,30,124,1385,456,6,1,6,3,,,,,,,2,0,Completed,1.14,5
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Malisse X.,Ilhan M.,444,312,60,90,816,574,6,3,6,1,,,,,,,2,0,Completed,1.5,2.5
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Berdych T.,Gil F.,68,244,6,101,3955,551,6,0,6,1,,,,,,,2,0,Completed,1.05,9
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Dancevic F.,283,140,65,269,778,172,6,7,6,4,6,4,,,,,2,1,Completed,1.33,3.25
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Machado R.,209,439,105,93,540,573,7,5,6,3,,,,,,,2,0,Completed,1.44,2.62
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Wawrinka S.,Bopanna R.,752,86,21,626,1755,32,6,4,6,4,,,,,,,2,0,Completed,1.05,9
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Devvarman S.,250,170,229,108,210,526,6,2,6,4,,,,,,,2,0,Completed,2.75,1.4
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Brown D.,688,95,180,92,295,573,6,4,2,6,6,2,,,,,2,1,Completed,2,1.72
2,Chennai,Chennai Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Chardy J.,341,117,112,45,516,960,6,3,6,2,,,,,,,2,0,Completed,3.75,1.25
2,Chennai,Chennai Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Berdych T.,Dodig I.,68,177,6,88,3955,586,6,2,6,4,,,,,,,2,0,Completed,1.08,7
2,Chennai,Chennai Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Kavcic B.,Kendrick R.,341,343,112,115,516,486,6,2,6,2,,,,,,,2,0,Completed,2.25,1.57
2,Chennai,Chennai Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Phau B.,Gasquet R.,556,234,102,30,551,1385,1,6,7,6,7,6,,,,,2,1,Completed,5.5,1.12
2,Chennai,Chennai Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Malisse X.,Robert S.,444,594,60,122,816,460,6,2,6,2,,,,,,,2,0,Completed,1.22,4
2,Chennai,Chennai Open,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Sugita Y.,283,688,65,180,778,295,4,6,6,3,6,4,,,,,2,1,Completed,1.22,4
2,Chennai,Chennai Open,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Kudryavtsev A.,702,385,49,60,935,1006,6,2,7,6,,,,,,,2,0,Completed,1.25,3.75
2,Chennai,Chennai Open,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Falla A.,524,209,98,105,554,540,4,6,6,3,6,2,,,,,2,1,Completed,1.38,2.87
2,Chennai,Chennai Open,1/6/2011,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Goffin D.,752,250,21,229,1755,210,7,6,7,6,,,,,,,2,0,Completed,1.1,6.5
2,Chennai,Chennai Open,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Malisse X.,Phau B.,444,556,60,102,816,551,6,0,6,2,,,,,,,2,0,Completed,1.28,3.5
2,Chennai,Chennai Open,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Berdych T.,Kavcic B.,68,341,6,112,3955,516,6,3,6,3,,,,,,,2,0,Completed,1.07,7.5
2,Chennai,Chennai Open,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Tipsarevic J.,Nishikori K.,702,524,49,98,935,554,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75
2,Chennai,Chennai Open,1/7/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Haase R.,752,283,21,65,1755,778,3,6,6,3,6,3,,,,,2,1,Completed,1.25,3.75
2,Chennai,Chennai Open,1/8/2011,ATP250,Outdoor,Hard,Semifinals,3,Malisse X.,Tipsarevic J.,444,702,60,49,816,935,3,6,6,3,6,2,,,,,2,1,Completed,2.37,1.53
2,Chennai,Chennai Open,1/8/2011,ATP250,Outdoor,Hard,Semifinals,3,Wawrinka S.,Berdych T.,752,68,21,6,1755,3955,6,4,6,1,,,,,,,2,0,Completed,2.75,1.4
2,Chennai,Chennai Open,1/9/2011,ATP250,Outdoor,Hard,The Final,3,Wawrinka S.,Malisse X.,752,444,21,60,1755,816,7,5,4,6,6,1,,,,,2,1,Completed,1.36,3.2
3,Doha,Qatar Exxon Mobil Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Kukushkin M.,231,387,33,59,1275,819,6,1,7,6,,,,,,,2,0,Completed,1.53,2.37
3,Doha,Qatar Exxon Mobil Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Tsonga J.W.,Ramirez-Hidalgo R.,716,580,13,77,2345,638,6,2,6,0,,,,,,,2,0,Completed,1.04,10
3,Doha,Qatar Exxon Mobil Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Davydenko N.,Fognini F.,146,218,22,55,1655,855,6,1,6,4,,,,,,,2,0,Completed,1.14,5
3,Doha,Qatar Exxon Mobil Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Marchenko I.,Zverev M.,447,782,81,82,613,611,7,6,6,4,,,,,,,2,0,Completed,1.61,2.2
3,Doha,Qatar Exxon Mobil Open,1/3/2011,ATP250,Outdoor,Hard,1st Round,3,Bubka S.,Gimeno-Traver D.,98,245,321,56,137,844,6,0,6,3,,,,,,,2,0,Completed,3.75,1.25
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Chiudinelli M.,El Amrani R.,119,194,117,217,485,227,3,6,7,6,6,3,,,,,2,1,Completed,1.2,4.33
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Hanescu V.,279,290,24,51,1505,915,6,3,7,6,,,,,,,2,0,Completed,1.36,3
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Gabashvili T.,Schuettler R.,223,635,80,84,615,597,6,4,7,6,,,,,,,2,0,Completed,2.37,1.53
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Veic A.,Sabry S.,734,615,191,586,277,39,3,6,7,5,6,0,,,,,2,1,Completed,1.16,4.5
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Federer R.,Schoorel T.,211,634,2,168,9145,319,7,6,6,3,,,,,,,2,0,Completed,,21
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Przysiezny M.,520,569,39,86,1062,590,6,2,3,6,6,3,,,,,2,1,Completed,1.25,3.75
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Riba-Madrid P.,400,591,89,72,578,672,5,7,7,6,7,6,,,,,2,1,Completed,1.28,3.5
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Seppi A.,366,641,34,52,1215,900,6,2,6,4,,,,,,,2,0,Completed,1.4,2.75
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Beck K.,508,56,1,103,12450,549,6,3,6,0,,,,,,,2,0,Completed,1.005,21
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Stakhovsky S.,710,680,28,46,1430,945,6,4,7,5,,,,,,,2,0,Completed,1.36,3
3,Doha,Qatar Exxon Mobil Open,1/4/2011,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Rosol L.,339,606,73,164,670,328,7,6,7,6,,,,,,,2,0,Completed,1.53,2.37
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Tsonga J.W.,Bubka S.,716,98,13,321,2345,137,6,2,6,4,,,,,,,2,0,Completed,1.04,10
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Gabashvili T.,710,223,28,80,1430,615,6,3,6,1,,,,,,,2,0,Completed,1.16,4.5
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Kohlschreiber P.,339,366,73,34,670,1215,7,6,6,7,7,6,,,,,2,1,Completed,2.75,1.4
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Marchenko I.,231,447,33,81,1275,613,6,1,6,4,,,,,,,2,0,Completed,1.38,2.87
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Gulbis E.,Veic A.,279,734,24,191,1505,277,6,3,6,1,,,,,,,2,0,Completed,1.11,6
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Chiudinelli M.,211,119,2,117,9145,485,7,6,7,5,,,,,,,2,0,Completed,1.01,13
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Lacko L.,508,400,1,89,12450,578,7,6,0,6,6,3,,,,,2,1,Completed,1.01,15
3,Doha,Qatar Exxon Mobil Open,1/5/2011,ATP250,Outdoor,Hard,2nd Round,3,Davydenko N.,Nieminen J.,146,520,22,39,1655,1062,6,4,7,5,,,,,,,2,0,Completed,1.28,3.5
3,Doha,Qatar Exxon Mobil Open,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Tsonga J.W.,Garcia-Lopez G.,716,231,13,33,2345,1275,7,6,7,6,,,,,,,2,0,Completed,1.38,2.87
3,Doha,Qatar Exxon Mobil Open,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Troicki V.,211,710,2,28,9145,1430,6,2,6,2,,,,,,,2,0,Completed,1.14,5
3,Doha,Qatar Exxon Mobil Open,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Nadal R.,Gulbis E.,508,279,1,24,12450,1505,7,6,6,3,,,,,,,2,0,Completed,1.28,3.5
3,Doha,Qatar Exxon Mobil Open,1/6/2011,ATP250,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Karlovic I.,146,339,22,73,1655,670,6,3,7,5,,,,,,,2,0,Completed,1.28,3.5
3,Doha,Qatar Exxon Mobil Open,1/7/2011,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Tsonga J.W.,211,716,2,13,9145,2345,6,3,7,6,,,,,,,2,0,Completed,1.1,6.5
3,Doha,Qatar Exxon Mobil Open,1/7/2011,ATP250,Outdoor,Hard,Semifinals,3,Davydenko N.,Nadal R.,146,508,22,1,1655,12450,6,3,6,2,,,,,,,2,0,Completed,3.4,1.3
3,Doha,Qatar Exxon Mobil Open,1/8/2011,ATP250,Outdoor,Hard,The Final,3,Federer R.,Davydenko N.,211,146,2,22,9145,1655,6,3,6,4,,,,,,,2,0,Completed,1.22,4.33
4,Auckland,Heineken Open,1/10/2011,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Gimeno-Traver D.,247,245,64,58,785,844,6,2,6,4,,,,,,,2,0,Completed,1.33,3.25
4,Auckland,Heineken Open,1/10/2011,ATP250,Outdoor,Hard,1st Round,3,Robredo T.,Venus M.,595,737,51,330,915,131,6,7,6,3,6,0,,,,,2,1,Completed,1.06,8
4,Auckland,Heineken Open,1/10/2011,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Berlocq C.,366,69,34,66,1215,725,2,6,6,3,6,1,,,,,2,1,Completed,1.11,6
4,Auckland,Heineken Open,1/10/2011,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Russell M.,62,611,31,103,1355,547,6,4,6,7,7,5,,,,,2,1,Completed,1.33,3.25
4,Auckland,Heineken Open,1/10/2011,ATP250,Outdoor,Hard,1st Round,3,Hanescu V.,Anderson K.,290,17,52,56,915,868,7,6,6,7,6,4,,,,,2,1,Completed,2.62,1.44
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Granollers M.,Reynolds B.,267,590,42,164,993,333,6,4,6,3,,,,,,,2,0,Completed,2.1,1.66
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Monaco J.,445,489,80,26,612,1480,6,4,6,3,,,,,,,2,0,Completed,3,1.36
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Nalbandian D.,Fognini F.,510,218,27,57,1480,855,7,6,6,4,,,,,,,2,0,Completed,1.12,5.5
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Petzschner P.,De Bakker T.,554,148,59,46,839,950,6,1,6,7,7,6,,,,,2,1,Completed,2.5,1.5
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Riba-Madrid P.,337,591,67,71,724,672,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Clement A.,Malisse X.,128,444,75,45,627,956,4,6,6,2,7,5,,,,,2,1,Completed,1.72,2
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Cuevas P.,283,138,62,63,803,790,3,6,7,6,7,6,,,,,2,1,Completed,1.83,1.83
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,2nd Round,3,Almagro N.,Hanescu V.,10,290,14,52,2160,915,6,4,7,6,,,,,,,2,0,Completed,1.61,2.2
4,Auckland,Heineken Open,1/11/2011,ATP250,Outdoor,Hard,2nd Round,3,Bellucci T.,Robredo T.,62,595,31,51,1355,915,6,4,3,6,6,1,,,,,2,1,Completed,1.9,1.8
