,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WinnerID,LoserID,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,full_date
23837,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Chardy J.,641,117,37.0,36.0,1100.0,1120.0,7.0,5.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2019-01-08
23838,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Kudla D.,231,384,101.0,62.0,565.0,818.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2019-01-08
23839,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,1st Round,3,Rublev A.,Pouille L.,609,565,84.0,30.0,655.0,1245.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,2019-01-08
23840,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Tiafoe F.,479,701,38.0,39.0,1083.0,1080.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.53,2.37,2019-01-08
23841,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Duckworth J.,222,186,35.0,238.0,1122.0,206.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,2019-01-08
23842,5,Sydney,Sydney International,1/8/2019,ATP250,Outdoor,Hard,2nd Round,3,Thompson J.,Daniel T.,700,142,72.0,78.0,715.0,691.0,3.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.5,2.5,2019-01-08
23843,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Rublev A.,525,609,75.0,84.0,701.0,655.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2019-01-09
23844,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Opelka R.,152,537,29.0,102.0,1253.0,561.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,2019-01-09
23845,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Schwartzman D.,Garcia-Lopez G.,638,231,19.0,101.0,1880.0,565.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,2019-01-09
23846,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Klizan M.,641,361,37.0,40.0,1100.0,1050.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,2019-01-09
23847,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Andreozzi G.,715,21,15.0,80.0,2095.0,682.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,2019-01-09
23848,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Millman J.,Fucsovics M.,479,222,38.0,35.0,1083.0,1122.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2019-01-09
23849,5,Sydney,Sydney International,1/9/2019,ATP250,Outdoor,Hard,2nd Round,3,Simon G.,Querrey S.,657,572,31.0,48.0,1210.0,955.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.83,1.83,2019-01-09
23850,5,Sydney,Sydney International,1/10/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Seppi A.,Tsitsipas S.,641,715,37.0,15.0,1100.0,2095.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,2019-01-10
23851,5,Sydney,Sydney International,1/10/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Schwartzman D.,Nishioka Y.,638,525,19.0,75.0,1880.0,701.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,2019-01-10
23852,5,Sydney,Sydney International,1/10/2019,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Thompson J.,152,700,29.0,72.0,1253.0,715.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,2019-01-10
23853,5,Sydney,Sydney International,1/10/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Simon G.,Millman J.,657,479,31.0,38.0,1210.0,1083.0,7.0,5.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,2019-01-10
23854,5,Sydney,Sydney International,1/11/2019,ATP250,Outdoor,Hard,Semifinals,3,Seppi A.,Schwartzman D.,641,638,37.0,19.0,1100.0,1880.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2019-01-11
23855,5,Sydney,Sydney International,1/12/2019,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Simon G.,152,657,29.0,31.0,1253.0,1210.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,2019-01-12
23856,5,Sydney,Sydney International,1/12/2019,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,Seppi A.,152,641,29.0,37.0,1253.0,1100.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,2019-01-12
23857,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Mannarino A.,17,445,6.0,42.0,4810.0,1045.0,6.0,3.0,5.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.06,10.0,2019-01-14
23858,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Eubanks C.,52,204,20.0,170.0,1820.0,312.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,2019-01-14
23859,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Albot R.,Mmoh M.,7,485,98.0,107.0,585.0,526.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.72,2019-01-14
23860,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Travaglia S.,Andreozzi G.,707,21,137.0,77.0,401.0,708.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.4,3.0,2019-01-14
23861,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Kecmanovic M.,738,342,28.0,125.0,1410.0,458.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.62,2019-01-14
23862,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Lajovic D.,138,402,94.0,46.0,616.0,1010.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,3.2,1.36,2019-01-14
23863,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Haase R.,Garcia-Lopez G.,283,231,58.0,100.0,860.0,582.0,7.0,5.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.1,1.72,2019-01-14
23864,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Berrettini M.,715,71,15.0,54.0,2095.0,920.0,6.0,7.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,2019-01-14
23865,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Tipsarevic J.,173,702,21.0,,1790.0,,4.0,6.0,6.0,3.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,2019-01-14
23866,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Gunneswaran P.,701,280,39.0,109.0,1080.0,515.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.75,2019-01-14
23867,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Duckworth J.,508,186,2.0,237.0,7480.0,206.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.05,11.0,2019-01-14
23868,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Fabbiano T.,Kubler J.,208,382,102.0,130.0,573.0,433.0,6.0,4.0,7.0,6.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.8,2019-01-14
23869,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Isner J.,537,316,97.0,10.0,593.0,3155.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.5,2019-01-14
23870,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Molleker R.,638,487,16.0,206.0,1925.0,246.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.11,6.5,2019-01-14
23871,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Ito T.,206,318,189.0,150.0,266.0,360.0,7.0,5.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.2,2019-01-14
23872,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Polmans M.,384,561,62.0,169.0,818.0,317.0,5.0,7.0,1.0,6.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.28,3.75,2019-01-14
23873,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Gojowczyk P.,345,252,11.0,63.0,2835.0,805.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,2019-01-14
23874,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Sousa P.,152,676,29.0,103.0,1353.0,550.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,2019-01-14
23875,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Carballes Baena R.,710,106,200.0,75.0,252.0,714.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.3,3.5,2019-01-14
23876,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Rublev A.,463,609,81.0,87.0,692.0,655.0,6.0,4.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,3.4,1.33,2019-01-14
23877,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Laaksonen H.,Basic M.,399,51,166.0,99.0,319.0,585.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.1,2019-01-14
23878,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Edmund K.,68,192,57.0,14.0,865.0,2150.0,6.0,3.0,6.0,0.0,7.0,5.0,,,,,3.0,0.0,Completed,1.44,2.75,2019-01-14
23879,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Lopez F.,700,430,72.0,66.0,740.0,770.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,2019-01-14
23880,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Struff J.L.,191,686,48.0,51.0,981.0,945.0,1.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,2.3,1.61,2019-01-14
23881,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Johnson S.,641,328,35.0,34.0,1170.0,1190.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,2019-01-14
23882,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Dzumhur D.,490,190,33.0,47.0,1195.0,985.0,6.0,0.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.5,2019-01-14
23883,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Sandgren T.,525,625,69.0,41.0,758.0,1058.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,2019-01-14
23884,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Delbonis F.,479,161,37.0,80.0,1108.0,696.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,2019-01-14
23885,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Norrie C.,221,526,50.0,68.0,964.0,760.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.0,1.8,2019-01-14
23886,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Murray A.,54,505,24.0,229.0,1605.0,220.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.2,4.5,2019-01-14
23887,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Tomic B.,124,703,7.0,88.0,4160.0,655.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.0,2019-01-14
23888,6,Melbourne,Australian Open,1/14/2019,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Istomin D.,211,317,3.0,101.0,6420.0,577.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,2019-01-14
23889,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Munar J.,218,503,13.0,79.0,2315.0,702.0,7.0,6.0,7.0,6.0,3.0,1.0,,,,,2.0,0.0,Retired,1.44,2.75,2019-01-15
23890,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Ivashka I.,Jaziri M.,319,324,84.0,43.0,658.0,1042.0,4.0,6.0,7.0,6.0,6.0,1.0,4.0,0.0,,,2.0,1.0,Retired,1.44,2.75,2019-01-15
23891,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Jarry N.,461,322,53.0,45.0,920.0,1015.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,2019-01-15
23892,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Majchrzak K.,524,443,9.0,176.0,3750.0,291.0,3.0,6.0,6.0,7.0,6.0,0.0,6.0,2.0,3.0,0.0,2.0,2.0,Retired,1.02,17.0,2019-01-15
23893,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Herbert P.H..,Querrey S.,297,572,55.0,49.0,903.0,975.0,5.0,7.0,7.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.5,2019-01-15
23894,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Ramos-Vinolas A.,222,581,38.0,64.0,1094.0,790.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,2019-01-15
23895,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Vesely J.,295,739,83.0,90.0,660.0,633.0,6.0,0.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,2019-01-15
23896,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Harris L.,466,293,19.0,119.0,1865.0,472.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,5.0,2019-01-15
23897,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Hurkacz H.,339,309,73.0,76.0,739.0,708.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.8,2.0,2019-01-15
23898,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Darcis S.,133,143,12.0,321.0,2435.0,90.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,2019-01-15
23899,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Klahn B.,122,358,25.0,78.0,1585.0,704.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.44,2.75,2019-01-15
23900,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Bolt A.,Sock J.,84,669,155.0,105.0,343.0,540.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.2,1.36,2019-01-15
23901,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Pella G.,675,553,44.0,65.0,1017.0,790.0,7.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.72,2.1,2019-01-15
23902,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Vanni L.,107,727,23.0,163.0,1705.0,325.0,6.0,7.0,2.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.28,3.75,2019-01-15
23903,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Djere L.,184,174,96.0,92.0,599.0,627.0,6.0,7.0,6.0,4.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,2.1,1.72,2019-01-15
23904,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Fratangelo B.,657,220,30.0,133.0,1280.0,421.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.75,2019-01-15
23905,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Bedene A.,781,58,4.0,67.0,6385.0,760.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,2019-01-15
23906,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Garin C.,250,232,22.0,89.0,1785.0,650.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,2019-01-15
23907,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Andujar P.,648,23,27.0,85.0,1440.0,658.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,2019-01-15
23908,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Daniel T.,Kokkinakis T.,142,367,82.0,144.0,691.0,379.0,5.0,7.0,4.0,2.0,,,,,,,0.0,1.0,Retired,4.0,1.25,2019-01-15
23909,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Pouille L.,Kukushkin M.,565,387,31.0,56.0,1245.0,890.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,2019-01-15
23910,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Copil M.,Granollers M.,130,267,60.0,108.0,823.0,525.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,2019-01-15
23911,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Li Z.,366,419,32.0,261.0,1215.0,173.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,2019-01-15
23912,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Klizan M.,716,361,177.0,40.0,290.0,1063.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.28,3.75,2019-01-15
23913,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Humbert U.,117,308,36.0,95.0,1120.0,613.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,1.57,2.37,2019-01-15
23914,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Cecchinato M.,377,111,93.0,18.0,620.0,1889.0,4.0,6.0,0.0,6.0,6.0,1.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.57,2.37,2019-01-15
23915,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Zverev M.,562,782,149.0,70.0,360.0,746.0,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,2019-01-15
23916,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Gulbis E.,752,279,59.0,86.0,830.0,657.0,3.0,6.0,3.0,1.0,,,,,,,0.0,1.0,Retired,1.25,4.0,2019-01-15
23917,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,Sakharov G.,450,621,71.0,252.0,744.0,186.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,2019-01-15
23918,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Krueger M.,176,381,1.0,230.0,9135.0,216.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.005,29.0,2019-01-15
23919,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Kyrgios N.,582,398,17.0,52.0,1900.0,920.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.8,2.0,2019-01-15
23920,6,Melbourne,Australian Open,1/15/2019,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Paire B.,698,544,8.0,61.0,4095.0,820.0,6.0,4.0,6.0,3.0,5.0,7.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.28,3.75,2019-01-15
23921,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Kudla D.,638,384,16.0,62.0,1925.0,818.0,6.0,4.0,7.0,5.0,3.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,2019-01-16
23922,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Basilashvili N.,Travaglia S.,52,707,20.0,137.0,1820.0,401.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.28,3.75,2019-01-16
23923,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Troicki V.,715,710,15.0,200.0,2095.0,252.0,6.0,3.0,2.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.11,6.5,2019-01-16
23924,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Thompson J.,641,700,35.0,72.0,1170.0,740.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,2019-01-16
23925,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Haase R.,68,283,57.0,58.0,865.0,860.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,2019-01-16
23926,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Mcdonald M.,124,463,7.0,81.0,4160.0,692.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.1,7.0,2019-01-16
23927,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Anderson K.,701,17,39.0,6.0,1080.0,4810.0,4.0,6.0,6.0,4.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,5.0,1.16,2019-01-16
23928,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Albot R.,738,7,28.0,98.0,1410.0,585.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,2019-01-16
23929,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Evans D.,211,206,3.0,189.0,6420.0,266.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,17.0,2019-01-16
23930,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Monfils G.,221,490,50.0,33.0,964.0,1195.0,6.0,3.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.37,1.57,2019-01-16
23931,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Nishioka Y.,345,525,11.0,69.0,2835.0,758.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.33,2019-01-16
23932,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Fabbiano T.,Opelka R.,208,537,102.0,97.0,573.0,593.0,6.0,7.0,6.0,2.0,6.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,3.4,1.33,2019-01-16
23933,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Millman J.,54,479,24.0,37.0,1605.0,1108.0,6.0,3.0,6.0,1.0,3.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.33,3.4,2019-01-16
23934,6,Melbourne,Australian Open,1/16/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Cuevas P.,173,138,21.0,94.0,1790.0,616.0,6.0,3.0,6.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.12,6.0,2019-01-16
