,Unnamed: 0,HomeTeam,AwayTeam,Season,Round,Result,TrueForecast,CalculatedForecast,ELO_Rating_K,Variance,Density,RPS,HomeRating,AwayRating,Home_elo_rating,Away_elo_rating
393191,393191,0,71,0,327,away,0.32-0.29-0.39,0.39-0.29-0.32,57,0,0.4526130653266332,0.3087426018948129,999.9594947029148,1075.5786075746232,1015.0868958460358,1038.4957687674896
393278,393278,0,69,0,329,away,0.29-0.29-0.42,0.28-0.28-0.44,57,0,0.4526130653266332,0.1943988041815272,999.6921082904724,1096.830145458972,977.096638320651,1087.5897608414698
393536,393536,0,63,0,335,home,0.51-0.27-0.23,0.32-0.29-0.39,57,0,0.4526130653266332,0.3101678243301437,1002.7371376203167,949.334662782744,944.8857889613104,1022.4607146002991
393708,393708,0,59,0,339,draw,0.77-0.15-0.08,0.63-0.22-0.15,57,0,0.4526130653266332,0.20720789165563047,1009.5539569974184,754.265832668005,937.5422810355153,802.1649351298889
393988,393988,0,53,0,345,home,0.39-0.29-0.32,0.36-0.29-0.35,57,0,0.4526130653266332,0.2652857592763944,992.490380936779,1019.0184761675937,968.2494075151518,1013.9082175168962
394155,394155,0,49,0,349,draw,0.56-0.25-0.19,0.67-0.20-0.13,57,0,0.4526130653266332,0.23505110839585816,1002.861764139638,915.1271507093061,993.9415516819107,823.099267471145
394249,394249,0,47,0,351,home,0.18-0.24-0.57,0.15-0.22-0.63,57,0,0.4526130653266332,0.5633023317751467,1004.5399231950121,1202.3963548232325,976.3246876869948,1217.550581981366
394507,394507,0,41,0,357,home,0.70-0.19-0.12,0.79-0.14-0.07,57,0,0.4526130653266332,0.025281211894773663,1001.8223464058076,812.4012877020207,1046.8572718593277,778.038079063808
394773,394773,0,35,0,363,draw,0.48-0.27-0.25,0.51-0.26-0.22,57,0,0.4526130653266332,0.15606730033457505,1007.5736817513181,971.8409831293538,1053.6043170747992,995.3774880190733
395202,395202,0,25,0,373,draw,0.42-0.29-0.30,0.45-0.28-0.27,57,0,0.4526130653266332,0.13788772891491893,1005.063378254554,1012.0636022575383,1070.0940991785203,1052.3024341163118
395296,395296,0,23,0,375,away,0.41-0.29-0.30,0.35-0.29-0.36,57,0,0.4526130653266332,0.2702469992575006,1003.0248674461992,1010.5816981290525,1077.1441548536397,1127.85044404319
395388,395388,0,21,0,377,home,0.47-0.28-0.25,0.55-0.25-0.20,57,0,0.4526130653266332,0.11978428298810763,1011.6860006704128,982.854343498834,1046.2468815901275,961.618676439034
395646,395646,0,15,0,383,away,0.20-0.26-0.54,0.54-0.26-0.21,57,0,0.4526130653266332,0.4599125365259753,1000.6116449838366,1176.5495359789948,1123.557284554662,1048.4458190288758
395735,395735,0,13,0,385,away,0.34-0.29-0.37,0.59-0.24-0.17,57,0,0.4526130653266332,0.51414705242731,1000.7254940094897,1061.9535933784925,1101.812080348293,992.3016116325135
395913,395913,0,9,0,389,draw,0.42-0.29-0.29,0.47-0.28-0.26,57,0,0.4526130653266332,0.14199184191452624,990.0432400221057,994.1401478040464,1028.1031611159583,999.5808486311453
396004,396004,0,7,0,391,draw,0.26-0.28-0.47,0.35-0.29-0.35,57,0,0.4526130653266332,0.12555953991839078,975.3399458425597,1103.9377512401966,1019.4797571112294,1069.3017973392716
396162,396162,0,3,0,395,away,0.51-0.27-0.22,0.51-0.26-0.22,57,0,0.4526130653266332,0.4352865259241433,969.7948671328586,912.2011523749866,1000.6049735738948,941.0899639606604
396254,396254,0,1,0,397,home,0.69-0.19-0.12,0.81-0.12-0.07,57,0,0.4526130653266332,0.019992298672615646,969.9794827838167,789.5244473782251,961.2384948303096,668.3884062357995
396622,396622,0,107,0,7,draw,0.48-0.27-0.24,0.41-0.29-0.30,59,0,0.4526130653266332,0.12974572657516809,928.8940309918147,891.2758531745094,1017.010812067397,1027.7577875461652
396791,396791,0,111,0,11,draw,0.16-0.23-0.61,0.44-0.28-0.28,59,0,0.4526130653266332,0.1356448462821464,924.6271876652164,1149.4061370578593,1011.2073446296196,1000.0
396959,396959,0,115,0,15,home,0.24-0.27-0.49,0.35-0.29-0.36,59,0,0.4526130653266332,0.2743299273399443,921.3762254555894,1067.9171494604254,1010.2972913613797,1062.5602267721872
397053,397053,0,117,0,17,draw,0.21-0.26-0.54,0.41-0.29-0.30,59,0,0.4526130653266332,0.13025648187145195,926.3159572546659,1100.1810798406948,1037.447188136718,1045.8520419789415
397236,397236,0,121,0,21,home,0.45-0.28-0.27,0.51-0.27-0.22,59,0,0.4526130653266332,0.1449455929044572,912.4382710249513,893.193854986246,1069.3342560616522,1012.3673068517844
397334,397334,0,123,0,23,away,0.38-0.29-0.33,0.66-0.21-0.13,59,0,0.4526130653266332,0.5918043784712768,896.9985498272373,928.425097528744,1087.771910981039,927.6896650116838
397519,397519,0,127,0,27,away,0.06-0.11-0.83,0.34-0.29-0.37,59,0,0.4526130653266332,0.25366726143532403,922.8672946450816,1332.3889055835655,1040.6122700913984,1103.5892183206076
397713,397713,0,131,0,31,away,0.17-0.23-0.60,0.35-0.29-0.36,59,0,0.4526130653266332,0.2689402892901401,916.3222628189113,1136.1578605652553,1004.0874262824609,1055.7481740524886
397808,397808,0,133,0,33,draw,0.17-0.24-0.59,0.35-0.29-0.36,59,0,0.4526130653266332,0.12558497914184408,922.8504887945883,1135.536162834797,953.7585936703205,1006.8139306671136
397907,397907,0,135,0,35,away,0.29-0.29-0.42,0.37-0.29-0.34,59,0,0.4526130653266332,0.28984721964116456,917.5908686145993,1013.638462704762,951.4753565790926,988.0971962073377
398070,398070,0,139,0,39,away,0.22-0.26-0.51,0.21-0.26-0.53,59,0,0.4526130653266332,0.1350203845619104,926.2335690359979,1086.1967233240705,926.3944419013284,1093.8557661527477
398162,398162,0,141,0,41,away,0.21-0.26-0.53,0.21-0.26-0.54,59,0,0.4526130653266332,0.12901125773439118,925.4631902431469,1094.4363097143596,935.3494412073674,1109.4160016813737
398327,398327,0,145,0,45,draw,0.36-0.29-0.35,0.34-0.29-0.37,59,0,0.4526130653266332,0.12576949798284862,934.594076771626,980.9760611069316,882.4289342363063,941.1946297237371
398430,398430,0,147,0,47,home,0.27-0.28-0.44,0.12-0.19-0.69,59,0,0.4526130653266332,0.630461935295722,925.6554779954756,1037.766214348515,868.8743927562747,1155.3598324188406
398621,398621,0,151,0,51,away,0.21-0.26-0.53,0.22-0.26-0.52,59,0,0.4526130653266332,0.13803976929531486,938.7213089399893,1109.0752577557557,958.3832620523967,1122.5996876878498
398721,398721,0,153,0,53,away,0.06-0.12-0.81,0.12-0.20-0.68,59,0,0.4526130653266332,0.05953730085547272,945.6893993069524,1340.493888730302,935.8970652812313,1210.2648353255604
398816,398816,0,155,0,55,draw,0.37-0.29-0.34,0.40-0.29-0.31,59,0,0.4526130653266332,0.1279989198452485,946.3788439927499,984.9598600926784,921.3700384324167,941.4459262766724
399088,399088,0,161,0,61,away,0.29-0.28-0.43,0.31-0.29-0.40,59,0,0.4526130653266332,0.2319318527086225,928.3725907297484,1031.0860649465226,894.3128222743485,973.9694111303724
399194,399194,0,163,0,63,away,0.42-0.29-0.30,0.34-0.29-0.37,59,0,0.4526130653266332,0.2565393513771224,922.3628294285287,927.3160859629984,853.2779185030713,914.1033278388857
399745,399745,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,59,0,0.4526130653266332,0.3566829874738293,909.2055916551437,847.1859997006308,880.7784836667092,871.8949761291568
399838,399838,0,177,0,77,home,0.63-0.22-0.15,0.39-0.29-0.32,59,0,0.4526130653266332,0.2354632531524477,913.3605035429463,774.7472918056629,892.6473331534349,915.7517542609936
399935,399935,0,179,0,79,draw,0.27-0.28-0.45,0.43-0.28-0.28,59,0,0.4526130653266332,0.1337316282804708,911.0553742698497,1024.9333424234892,940.3842243930594,935.370059185348
400028,400028,0,181,0,81,home,0.49-0.27-0.24,0.65-0.21-0.14,59,0,0.4526130653266332,0.07298213267955185,915.6584276192436,872.4027338008107,926.366044509227,776.6057624921077
400128,400128,0,183,0,83,home,0.19-0.25-0.56,0.14-0.21-0.65,59,0,0.4526130653266332,0.5864577778341431,917.8300422274041,1106.9774197239094,938.7787575344296,1195.2898119799218
400305,400305,0,187,0,87,away,0.36-0.29-0.35,0.55-0.25-0.20,59,0,0.4526130653266332,0.4708622946671723,904.0548838101648,950.7215833336712,982.09704090506,900.0582518402816
400577,400577,0,193,0,93,away,0.29-0.29-0.43,0.21-0.26-0.53,59,0,0.4526130653266332,0.13203935144244905,912.2281549255824,1012.5806699352856,928.2295387580704,1098.9423681405704
400766,400766,0,197,0,97,home,0.31-0.29-0.41,0.27-0.28-0.45,59,0,0.4526130653266332,0.3670670143854242,917.224025086088,1003.4544069973932,906.26139352399,1021.9601782442315
401042,401042,0,96,0,103,draw,0.15-0.22-0.62,0.13-0.20-0.66,59,0,0.4526130653266332,0.22787837127275734,919.8604609527107,1154.4478104324921,956.968250626729,1218.84651906517
401212,401212,0,92,0,107,away,0.21-0.26-0.53,0.25-0.27-0.48,59,0,0.4526130653266332,0.16552172766941342,918.5736782816267,1088.0110514260232,1011.8117625865402,1148.4152609808125
401384,401384,0,88,0,111,draw,0.29-0.29-0.42,0.43-0.28-0.29,59,0,0.4526130653266332,0.13319747535838294,922.254457045848,1021.6271508384967,987.0757677742453,983.9121063479622
401834,401834,0,78,0,121,draw,0.44-0.28-0.28,0.32-0.29-0.39,59,0,0.4526130653266332,0.12774392616707753,918.9292524797467,911.2047261963237,959.1487648125033,1037.4602027627002
401927,401927,0,76,0,123,home,0.74-0.17-0.10,0.69-0.19-0.12,59,0,0.4526130653266332,0.05504557346849917,916.1767433576654,695.3069621490814,959.0053938097838,775.4244760445139
402574,402574,0,62,0,137,away,0.15-0.22-0.63,0.26-0.28-0.46,59,0,0.4526130653266332,0.18000512003726066,960.1268469955203,1196.7078885493015,957.3486624419056,1080.545252264844
402823,402823,0,56,0,143,draw,0.38-0.29-0.33,0.33-0.29-0.38,59,0,0.4526130653266332,0.12672715134629986,965.2000395075336,997.6736720096503,918.0803042708703,988.7633534421968
402927,402927,0,54,0,145,draw,0.38-0.29-0.33,0.19-0.25-0.57,59,0,0.4526130653266332,0.17933515192866878,978.7386416302584,1010.0659794713957,917.2894118096207,1113.884454060132
403014,403014,0,52,0,147,home,0.30-0.29-0.42,0.30-0.29-0.42,59,0,0.4526130653266332,0.3334353965163444,974.0284353529852,1066.8505369999175,926.8336184876939,1020.2480829920293
403112,403112,0,50,0,149,away,0.23-0.27-0.51,0.18-0.24-0.57,59,0,0.4526130653266332,0.10781479385608278,978.2181450524913,1132.1810901347665,1000.259447148107,1199.4665272998786
403202,403202,0,48,0,151,away,0.67-0.20-0.13,0.67-0.20-0.13,59,0,0.4526130653266332,0.6005893177998496,979.3225775202293,813.0253716461099,980.5017360632356,814.5131323859323
403377,403377,0,44,0,155,home,0.44-0.28-0.28,0.37-0.29-0.34,59,0,0.4526130653266332,0.25232565489614617,977.382116101768,968.6985777384191,971.117616536714,1007.1317130821243
403816,403816,0,34,0,165,home,0.37-0.29-0.34,0.36-0.29-0.35,59,0,0.4526130653266332,0.26567572582870475,969.6931229884807,1011.9374259709622,1019.5279415719928,1065.4735636522382
403997,403997,0,30,0,169,home,0.51-0.26-0.22,0.59-0.24-0.17,59,0,0.4526130653266332,0.09768316402388308,980.5851706536096,921.334266626219,1069.467517890714,956.9892103459763
404099,404099,0,28,0,171,home,0.69-0.19-0.12,0.80-0.13-0.07,59,0,0.4526130653266332,0.021840469123087704,980.203037029798,799.7028271008772,1084.1139740695603,800.2436781045261
404799,404799,0,12,0,187,home,0.41-0.29-0.30,0.73-0.17-0.10,59,0,0.4526130653266332,0.04029409965262554,1008.8700835157753,1017.2535055887654,1090.5816847915746,871.6154736242346
404887,404887,0,10,0,189,away,0.22-0.27-0.51,0.53-0.26-0.21,59,0,0.4526130653266332,0.4521944920135463,1008.291698443844,1165.343795129911,1099.5345787693952,1029.3069323613304
404975,404975,0,8,0,191,home,0.55-0.25-0.20,0.64-0.22-0.15,59,0,0.4526130653266332,0.0770127096217148,1008.8687214082203,923.1677045596547,1029.6673025429632,886.5868234871045
405222,405222,0,2,0,197,home,0.58-0.24-0.18,0.62-0.22-0.15,59,0,0.4526130653266332,0.08322209514112591,1002.489478745528,900.8633933999347,1023.6807564149416,890.3839332427407
405320,405320,0,100,0,199,away,0.24-0.27-0.49,0.21-0.26-0.54,59,0,0.4526130653266332,0.12873489471044308,1003.8553352473746,1147.389317984543,987.6806370062674,1162.0559172159715
405938,405938,0,114,0,213,away,0.53-0.26-0.21,0.54-0.26-0.21,59,0,0.4526130653266332,0.4598571547943979,1010.5696498946,941.1329668927627,991.2438751087404,916.1674476253876
406122,406122,0,118,0,217,home,0.35-0.29-0.35,0.35-0.29-0.35,59,0,0.4526130653266332,0.2712741210080146,1015.3121498554956,1064.969461922538,997.8858667395405,1047.9283803691944
406794,406794,0,132,0,231,away,0.15-0.22-0.62,0.33-0.29-0.38,59,0,0.4526130653266332,0.2506604166783167,995.0229278386548,1229.9288312666554,1073.5752074839017,1138.8170002529453
407241,407241,0,142,0,241,home,0.59-0.24-0.18,0.71-0.18-0.11,59,0,0.4526130653266332,0.04820276977597104,985.2392582113147,877.7571825254922,1068.1759461126037,869.3060273956637
407327,407327,0,144,0,243,draw,0.37-0.29-0.34,0.57-0.25-0.19,59,0,0.4526130653266332,0.17918081401661254,985.6264327959344,1022.4401658717227,1044.8194064237266,948.4549952394932
407414,407414,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,59,0,0.4526130653266332,0.2446911709842764,986.463545674025,1035.0007015973551,1054.9628397327187,1124.739728015723
407495,407495,0,148,0,247,draw,0.67-0.20-0.13,0.76-0.15-0.09,59,0,0.4526130653266332,0.2919640569511893,994.0737240315027,824.1050072277478,1035.4193165218958,794.0745014635539
407584,407584,0,150,0,249,draw,0.55-0.25-0.20,0.52-0.26-0.22,59,0,0.4526130653266332,0.1600719807630908,990.5183781624708,909.4006575116628,1013.9371375144403,948.4395701154123
407685,407685,0,152,0,251,draw,0.14-0.21-0.65,0.10-0.17-0.73,59,0,0.4526130653266332,0.2701637001324559,988.5340882145366,1244.4278015791406,1002.258131992912,1316.4103582506634
407962,407962,0,158,0,257,draw,0.34-0.29-0.37,0.47-0.28-0.25,59,0,0.4526130653266332,0.1430490178846703,976.8554621120744,1039.597407476956,1046.0454817818236,1014.9680486410615
408057,408057,0,160,0,259,home,0.51-0.27-0.23,0.47-0.28-0.25,59,0,0.4526130653266332,0.17130734112639728,987.2751763192452,931.7904260272827,990.1000815163228,958.9342331140767
408336,408336,0,166,0,265,draw,0.44-0.28-0.28,0.60-0.23-0.17,59,0,0.4526130653266332,0.19374154003202493,1004.8319354130264,994.2559006409807,1040.8220533775818,923.5755008221392
408435,408435,0,168,0,267,draw,0.45-0.28-0.27,0.48-0.28-0.25,59,0,0.4526130653266332,0.1440681073880633,1000.4067829625787,986.3923268176227,972.5428681611983,939.0684423270272
408613,408613,0,172,0,271,home,0.30-0.29-0.41,0.23-0.27-0.50,59,0,0.4526130653266332,0.41602371243670255,1006.113778656181,1098.2510118192342,963.2365764838032,1110.501847340075
408808,408808,0,176,0,275,draw,0.51-0.27-0.22,0.64-0.21-0.14,59,0,0.4526130653266332,0.21673725088529716,1005.70066222151,949.3808742274524,1026.665360973333,878.9178890657532
408910,408910,0,178,0,277,draw,0.32-0.29-0.39,0.44-0.28-0.28,59,0,0.4526130653266332,0.1342722217974921,1011.8026436261213,1088.2254882202917,1038.9021481537252,1032.0734759786553
409009,409009,0,180,0,279,home,0.51-0.27-0.23,0.36-0.29-0.34,59,0,0.4526130653266332,0.2612071453205864,1009.5383615989298,955.2938131097467,1009.2081172985864,1051.8556358931708
409389,409389,0,188,0,287,draw,0.25-0.27-0.48,0.28-0.28-0.44,59,0,0.4526130653266332,0.1348155720967985,1005.7043919090738,1140.450230391206,1037.6241529910637,1146.2229651374832
409741,409741,0,196,0,295,away,0.10-0.16-0.74,0.11-0.18-0.72,59,0,0.4526130653266332,0.0448147464948176,997.474904515319,1321.0516403205902,1036.9462875084441,1344.0602112997356
409994,409994,0,97,0,301,away,0.19-0.25-0.57,0.29-0.29-0.43,59,0,0.4526130653266332,0.20517652394719765,994.3774596269606,1188.4887724910518,1055.1684955055746,1156.4980235373778
410448,410448,0,87,0,311,home,0.44-0.28-0.27,0.49-0.27-0.24,59,0,0.4526130653266332,0.15612423126094782,1000.1705222445182,988.0524604983293,971.6290780048247,925.9367586398853
410629,410629,0,83,0,315,home,0.47-0.28-0.25,0.62-0.22-0.15,59,0,0.4526130653266332,0.08310056353586298,1004.8996127139699,972.2262031374228,1037.454389503515,903.9715007467703
410816,410816,0,79,0,319,away,0.13-0.20-0.66,0.35-0.29-0.35,59,0,0.4526130653266332,0.2711980107445994,1000.949628096648,1264.8009543117128,1104.3873647246471,1154.4002947056904
410913,410913,0,77,0,321,draw,0.52-0.26-0.22,0.45-0.28-0.27,59,0,0.4526130653266332,0.13706612694275686,996.7699167129293,933.3291476043393,1072.3475314105228,1056.8962501239637
411109,411109,0,73,0,325,away,0.33-0.29-0.38,0.34-0.29-0.37,59,0,0.4526130653266332,0.25778230293865445,1005.6893237981723,1074.8492991667235,1045.6466784378572,1105.5444652864694
411205,411205,0,71,0,327,away,0.32-0.29-0.39,0.39-0.29-0.32,59,0,0.4526130653266332,0.30786029545508803,999.9594947029148,1075.5786075746232,1014.4417453134512,1038.4605049487034
411292,411292,0,69,0,329,away,0.29-0.29-0.42,0.27-0.28-0.44,59,0,0.4526130653266332,0.19226347271453315,999.6921082904724,1096.830145458972,975.2835820942223,1087.6260675801338
411550,411550,0,63,0,335,home,0.51-0.27-0.23,0.31-0.29-0.40,59,0,0.4526130653266332,0.3174326075640522,1002.7371376203167,949.334662782744,942.171615457666,1024.7356615146102
411722,411722,0,59,0,339,draw,0.77-0.15-0.08,0.62-0.22-0.15,59,0,0.4526130653266332,0.20556705785619,1009.5539569974184,754.265832668005,935.0100527324437,801.7963588972127
412002,412002,0,53,0,345,home,0.39-0.29-0.32,0.36-0.29-0.35,59,0,0.4526130653266332,0.2643611206108326,992.490380936779,1019.0184761675937,967.0746439173703,1012.0526386011193
412169,412169,0,49,0,349,draw,0.56-0.25-0.19,0.68-0.20-0.13,59,0,0.4526130653266332,0.23676818506401776,1002.861764139638,915.1271507093061,993.6110324971504,820.6343362472135
412263,412263,0,47,0,351,home,0.18-0.24-0.57,0.15-0.22-0.64,59,0,0.4526130653266332,0.5676862702118549,1004.5399231950121,1202.3963548232325,975.2644754759759,1219.363507412776
412521,412521,0,41,0,357,home,0.70-0.19-0.12,0.79-0.13-0.07,59,0,0.4526130653266332,0.02436966724869723,1001.8223464058076,812.4012877020207,1048.3660524683175,775.7451956310539
412787,412787,0,35,0,363,draw,0.48-0.27-0.25,0.51-0.26-0.22,59,0,0.4526130653266332,0.1564880419716718,1007.5736817513181,971.8409831293538,1055.216214179551,996.2074735547577
413216,413216,0,25,0,373,draw,0.42-0.29-0.30,0.45-0.28-0.27,59,0,0.4526130653266332,0.13840419100802054,1005.063378254554,1012.0636022575383,1072.0412077038136,1052.8158405520771
413310,413310,0,23,0,375,away,0.41-0.29-0.30,0.36-0.29-0.35,59,0,0.4526130653266332,0.27322178101015937,1003.0248674461992,1010.5816981290525,1079.038412195468,1127.5794219337258
413402,413402,0,21,0,377,home,0.47-0.28-0.25,0.55-0.25-0.20,59,0,0.4526130653266332,0.11901370483655033,1011.6860006704128,982.854343498834,1046.8745737067377,961.3393297966852
413660,413660,0,15,0,383,away,0.20-0.26-0.54,0.54-0.25-0.20,59,0,0.4526130653266332,0.4659985965469937,1000.6116449838366,1176.5495359789948,1126.5123269299906,1047.5506200520506
413749,413749,0,13,0,385,away,0.34-0.29-0.37,0.59-0.24-0.17,59,0,0.4526130653266332,0.5142405931788512,1000.7254940094897,1061.9535933784925,1103.4745401759733,993.9043920079964
413927,413927,0,9,0,389,draw,0.42-0.29-0.29,0.47-0.28-0.26,59,0,0.4526130653266332,0.14180290485316047,990.0432400221057,994.1401478040464,1027.3329558509138,999.2751609048108
414018,414018,0,7,0,391,draw,0.26-0.28-0.47,0.35-0.29-0.36,59,0,0.4526130653266332,0.12556921977523666,975.3399458425597,1103.9377512401966,1018.4428210027595,1070.3326936169583
414176,414176,0,3,0,395,away,0.51-0.27-0.22,0.51-0.27-0.23,59,0,0.4526130653266332,0.42870212045648,969.7948671328586,912.2011523749866,999.0986808649809,943.7640204295053
414268,414268,0,1,0,397,home,0.69-0.19-0.12,0.81-0.12-0.07,59,0,0.4526130653266332,0.01982184832702646,969.9794827838167,789.5244473782251,958.6556499520532,664.94037340289
414636,414636,0,107,0,7,draw,0.48-0.27-0.24,0.41-0.29-0.30,61,0,0.4526130653266332,0.12968369190101495,928.8940309918147,891.2758531745094,1017.5163678375357,1028.5571356286416
414805,414805,0,111,0,11,draw,0.16-0.23-0.61,0.44-0.28-0.28,61,0,0.4526130653266332,0.13575335220729612,924.6271876652164,1149.4061370578593,1011.540969524885,1000.0
